"Year","Age","Female","Male","Total","FemalePost","MalePost","Fem1","Mal1"
1960,"13",0.000387,0.000689,0.000541,75.2460281500486,54.7847341949514,75.2460281500486,54.7847341949514
1961,"13",0.000403,0.000621,0.000514,75.3252608870155,54.7088635859773,75.3252608870155,54.7088635859773
1962,"13",0.000406,0.000573,0.000491,75.3713983527205,54.6564578008646,75.3713983527205,54.6564578008646
1963,"13",0.000453,0.000552,0.000504,75.5196581866518,54.6471597105329,75.5196581866518,54.6471597105329
1964,"13",0.000347,0.00052,0.000436,75.2918117091656,54.6154800559373,75.2918117091656,54.6154800559373
1965,"13",0.000277,0.000535,0.000409,75.1052253034561,54.6719575713639,75.1052253034561,54.6719575713639
1966,"13",0.000355,0.000509,0.000433,75.3920464547941,54.6501784211244,75.3920464547941,54.6501784211244
1967,"13",0.000304,0.000519,0.000413,75.2756772347749,54.6976738678458,75.2756772347749,54.6976738678458
1968,"13",0.000322,0.000548,0.000437,75.3719219469631,54.7800848517339,75.3719219469631,54.7800848517339
1969,"13",0.000319,0.000528,0.000426,75.4012823722535,54.7709454285982,75.4012823722535,54.7709454285982
1970,"13",0.000345,0.00058,0.000465,75.51835655455,54.8929168285384,75.51835655455,54.8929168285384
1971,"13",0.000251,0.000572,0.000416,75.2389859447004,54.9070672964838,75.2389859447004,54.9070672964838
1972,"13",0.00026,0.000493,0.00038,75.3129355046341,54.7864770592527,75.3129355046341,54.7864770592527
1973,"13",0.000263,5e-04,0.000385,75.3631287738464,54.8286155637382,75.3631287738464,54.8286155637382
1974,"13",0.000224,0.000457,0.000344,75.2413416615736,54.7667304363162,75.2413416615736,54.7667304363162
1975,"13",0.000253,0.000414,0.000335,75.4018059664961,54.6959525993533,75.4018059664961,54.6959525993533
1976,"13",0.000263,0.000431,0.000349,75.4792913779963,54.7642342957378,75.4792913779963,54.7642342957378
1977,"13",0.000227,0.000406,0.000318,75.3708082313499,54.7325189453418,75.3708082313499,54.7325189453418
1978,"13",0.000243,0.000401,0.000323,75.4776405252591,54.7481667931526,75.4776405252591,54.7481667931526
1979,"13",0.000215,0.000424,0.000322,75.3939379780961,54.831978401184,75.3939379780961,54.831978401184
1980,"13",0.000294,0.000407,0.000352,75.7456005853572,54.8190977115007,75.7456005853572,54.8190977115007
1981,"13",0.000207,0.000374,0.000292,75.4334604793338,54.7625799035787,75.4334604793338,54.7625799035787
1982,"13",0.000189,0.000363,0.000278,75.3812095691781,54.760766520535,75.3812095691781,54.760766520535
1983,"13",0.000227,0.000313,0.000271,75.6031334396498,54.6406064569163,75.6031334396498,54.6406064569163
1984,"13",0.000179,0.00034,0.000262,75.4042900960592,54.7513884640924,75.4042900960592,54.7513884640924
1985,"13",0.000181,0.000268,0.000225,75.4541221895342,54.541469407099,75.4541221895342,54.541469407099
1986,"13",0.000218,0.000321,0.000271,75.6788410891075,54.7499631298242,75.6788410891075,54.7499631298242
1987,"13",0.00015,0.000284,0.000218,75.3437021884646,54.6555358249614,75.3437021884646,54.6555358249614
1988,"13",0.000141,0.000261,0.000202,75.3205476527965,54.5991215742289,75.3205476527965,54.5991215742289
1989,"13",0.000149,0.000232,0.000191,75.4144549364138,54.5093781186786,75.4144549364138,54.5093781186786
1990,"13",0.000166,0.000251,0.000209,75.5612172868749,54.61613326625,75.5612172868749,54.61613326625
1991,"13",0.000149,0.000278,0.000215,75.4918966725137,54.7463410209149,75.4918966725137,54.7463410209149
1992,"13",0.000136,0.000241,0.000189,75.4393261203543,54.6315564208209,75.4393261203543,54.6315564208209
1993,"13",0.000154,0.000286,0.000222,75.6023447050819,54.8307908782562,75.6023447050819,54.8307908782562
1994,"13",0.000118,0.000223,0.000172,75.3747975951839,54.6100104190024,75.3747975951839,54.6100104190024
1995,"13",0.000157,0.00026,0.00021,75.6990796441165,54.7915598586639,75.6990796441165,54.7915598586639
1996,"13",0.000182,0.000246,0.000215,75.885561393895,54.7642493436867,75.885561393895,54.7642493436867
1997,"13",0.000127,0.000192,0.00016,75.5644626613268,54.5444527598881,75.5644626613268,54.5444527598881
1998,"13",0.00015,0.000235,0.000194,75.7696317370144,54.7745824821105,75.7696317370144,54.7745824821105
1999,"13",0.000107,0.00021,0.00016,75.4705461454301,54.6901440787899,75.4705461454301,54.6901440787899
2000,"13",0.000121,0.000201,0.000162,75.6322287246149,54.6743810362375,75.6322287246149,54.6743810362375
2001,"13",0.000111,0.000189,0.000151,75.5846892483805,54.6408627233441,75.5846892483805,54.6408627233441
2002,"13",0.000113,0.000169,0.000142,75.6412677338304,54.5570540033135,75.6412677338304,54.5570540033135
2003,"13",0.000125,0.000126,0.000126,75.7809145204704,54.2914767754479,75.7809145204704,54.2914767754479
2004,"13",0.000104,0.000139,0.000122,75.6357125503594,54.4177083817332,75.6357125503594,54.4177083817332
1950,"14",0.000797,0.000893,0.000845,69.6061992765382,41.3890725287329,69.6061992765382,41.3890725287329
1951,"14",0.00072,0.000885,0.000803,69.5402912965665,41.4012987582637,69.5402912965665,41.4012987582637
1952,"14",0.000691,0.000811,0.000751,69.5348753951326,41.3352043327705,69.5348753951326,41.3352043327705
1953,"14",0.00058,0.000908,0.000746,69.3954591617138,41.4694058226558,69.3954591617138,41.4694058226558
1954,"14",0.000552,0.000882,0.000719,69.381674591259,41.4615786654606,69.381674591259,41.4615786654606
1955,"14",0.000529,0.000893,0.000712,69.3748104636487,41.4951983557297,69.3748104636487,41.4951983557297
1956,"14",0.000489,0.000859,0.000676,69.3318800080737,41.4776058622368,69.3318800080737,41.4776058622368
1957,"14",0.000519,0.000891,0.000707,69.4271168885732,41.5354065331227,69.4271168885732,41.5354065331227
1958,"14",0.000492,0.000769,0.000632,69.4093872087081,41.4093782405569,69.4093872087081,41.4093782405569
1959,"14",0.000475,0.000641,0.00056,69.4099187830589,41.2485418933712,69.4099187830589,41.2485418933712
1960,"14",0.000416,0.000706,0.000563,69.312984726094,41.3663528393431,69.312984726094,41.3663528393431
1961,"14",0.000454,0.000744,0.000602,69.4360921506826,41.4400038020823,69.4360921506826,41.4400038020823
1962,"14",0.000388,0.000753,0.000574,69.314695779073,41.4732531604485,69.314695779073,41.4732531604485
1963,"14",0.000455,0.000597,0.000527,69.5096833452091,41.2623302114406,69.5096833452091,41.2623302114406
1964,"14",0.00038,0.00059,0.000487,69.3652526657871,41.2717608003471,69.3652526657871,41.2717608003471
1965,"14",0.000415,0.00068,0.000551,69.4890554201059,41.4349562270168,69.4890554201059,41.4349562270168
1966,"14",0.000367,0.000621,0.000497,69.4018342347382,41.3654196761795,69.4018342347382,41.3654196761795
1967,"14",0.000303,0.000621,0.000464,69.2459006790015,41.3866448415788,69.2459006790015,41.3866448415788
1968,"14",0.000378,0.000758,0.00057,69.5027575559202,41.6072223106871,69.5027575559202,41.6072223106871
1969,"14",0.000393,0.000789,0.000594,69.5773684589783,41.6685304112899,69.5773684589783,41.6685304112899
1970,"14",0.000407,0.000692,0.000552,69.6480675193602,41.5585752114611,69.6480675193602,41.5585752114611
1971,"14",0.000311,0.000711,0.000515,69.4147427329053,41.606886851046,69.4147427329053,41.606886851046
1972,"14",0.000349,0.000647,0.000502,69.565717229737,41.533785881143,69.565717229737,41.533785881143
1973,"14",0.000335,0.000635,0.000489,69.5604713261681,41.5362897509342,69.5604713261681,41.5362897509342
1974,"14",0.000263,0.000539,0.000405,69.3541903133293,41.3936054883498,69.3541903133293,41.3936054883498
1975,"14",3e-04,0.000599,0.000453,69.5215142426162,41.5203766809556,69.5215142426162,41.5203766809556
1976,"14",0.000255,0.000517,0.000389,69.3946907999269,41.3943831227479,69.3946907999269,41.3943831227479
1977,"14",0.000353,0.000514,0.000435,69.7555907985102,41.409788679094,69.7555907985102,41.409788679094
1978,"14",0.000301,0.000574,0.00044,69.6319284931343,41.5414199753578,69.6319284931343,41.5414199753578
1979,"14",0.000221,0.000564,0.000396,69.3586764167116,41.5450699959356,69.3586764167116,41.5450699959356
1980,"14",0.000307,0.000552,0.000432,69.7230569495896,41.544788956114,69.7230569495896,41.544788956114
1981,"14",0.000232,0.000578,0.000408,69.4786420604772,41.6120399439086,69.4786420604772,41.6120399439086
1982,"14",0.000226,0.000458,0.000344,69.4881351748916,41.4005604247498,69.4881351748916,41.4005604247498
1983,"14",0.000205,0.00045,0.00033,69.4263056415662,41.4041639887993,69.4263056415662,41.4041639887993
1984,"14",0.000202,0.000389,0.000298,69.4472588466375,41.2797209150528,69.4472588466375,41.2797209150528
1985,"14",0.00023,0.000399,0.000317,69.612765944968,41.3263281537235,69.612765944968,41.3263281537235
1986,"14",0.000221,0.000398,0.000311,69.608544824371,41.3450439075174,69.608544824371,41.3450439075174
1987,"14",0.000188,0.000323,0.000257,69.4825195724917,41.157469390855,69.4825195724917,41.157469390855
1988,"14",0.000186,0.000341,0.000265,69.5075197701834,41.2329247103152,69.5075197701834,41.2329247103152
1989,"14",0.00017,0.000358,0.000266,69.453267020329,41.3028003848318,69.453267020329,41.3028003848318
1990,"14",0.00018,0.00035,0.000267,69.5461209209774,41.3014257183139,69.5461209209774,41.3014257183139
1991,"14",0.000191,0.000388,0.000291,69.6411329849423,41.425723068853,69.6411329849423,41.425723068853
1992,"14",0.000227,0.000447,0.000339,69.8495050611856,41.5885014892427,69.8495050611856,41.5885014892427
1993,"14",0.000202,0.000356,0.000281,69.7685182279138,41.3820987908805,69.7685182279138,41.3820987908805
1994,"14",0.000202,0.000375,0.00029,69.8042137147223,41.4553192513982,69.8042137147223,41.4553192513982
1995,"14",0.00017,0.000405,0.00029,69.6674399411799,41.5535054579337,69.6674399411799,41.5535054579337
1996,"14",0.000217,0.000377,0.000299,69.9472343444785,41.5030887436745,69.9472343444785,41.5030887436745
1997,"14",0.000198,0.000339,0.00027,69.8912995084411,41.4180688290063,69.8912995084411,41.4180688290063
1998,"14",0.000176,0.000308,0.000243,69.8092119595932,41.3433936699988,69.8092119595932,41.3433936699988
1999,"14",0.000178,0.000298,0.000239,69.8562070016556,41.33161253893,69.8562070016556,41.33161253893
2000,"14",0.000161,0.000233,0.000198,69.7915233031565,41.1067826713896,69.7915233031565,41.1067826713896
2001,"14",0.000147,0.000257,0.000203,69.7362470117592,41.2260454681185,69.7362470117592,41.2260454681185
2002,"14",9.9e-05,0.000299,0.000202,69.3766297619235,41.3986381220133,69.3766297619235,41.3986381220133
2003,"14",0.000131,0.000234,0.000184,69.6924027217986,41.1747408293797,69.6924027217986,41.1747408293797
2004,"14",0.000114,0.000244,0.000181,69.5890993338004,41.2378131047145,69.5890993338004,41.2378131047145
1950,"15",0.00079,0.001121,0.000957,62.8617341452451,40.8093846344904,62.8617341452451,40.8093846344904
1951,"15",0.00086,0.001002,0.000932,62.9788703757728,40.7180893826192,62.9788703757728,40.7180893826192
1952,"15",0.000632,0.000974,0.000804,62.7030641674132,40.7106752941731,62.7030641674132,40.7106752941731
1953,"15",0.000646,0.000938,0.000794,62.7572110637901,40.6939418290929,62.7572110637901,40.6939418290929
1954,"15",0.000592,0.001029,0.000813,62.7021549816327,40.8074625054769,62.7021549816327,40.8074625054769
1955,"15",0.000515,0.000941,0.00073,62.5950520341536,40.7389907987844,62.5950520341536,40.7389907987844
1956,"15",0.000551,0.000981,0.000767,62.6948567293839,40.8015480083205,62.6948567293839,40.8015480083205
1957,"15",0.000609,0.000977,0.000793,62.827176974682,40.8183900903541,62.827176974682,40.8183900903541
1958,"15",0.000494,0.00084,0.000668,62.6501310109012,40.6882332197048,62.6501310109012,40.6882332197048
1959,"15",0.000488,0.000915,0.000704,62.6701476863076,40.7946832826991,62.6701476863076,40.7946832826991
1960,"15",0.000397,0.000798,0.000601,62.4960053478828,40.6787957044295,62.4960053478828,40.6787957044295
1961,"15",0.000427,0.000853,0.000644,62.6010898671654,40.7663745440275,62.6010898671654,40.7663745440275
1962,"15",0.000383,0.000869,0.00063,62.5245776298585,40.8058860113574,62.5245776298585,40.8058860113574
1963,"15",0.000476,0.000952,0.000718,62.7741972816505,40.9180358104395,62.7741972816505,40.9180358104395
1964,"15",0.000409,0.00082,0.000618,62.654731370203,40.7897030054626,62.654731370203,40.7897030054626
1965,"15",0.000376,0.000855,0.000621,62.6028421442912,40.8524280236972,62.6028421442912,40.8524280236972
1966,"15",0.00036,0.000875,0.000625,62.5915938190927,40.8964783306742,62.5915938190927,40.8964783306742
1967,"15",0.00041,0.000824,0.000621,62.753883734082,40.8573528637822,62.753883734082,40.8573528637822
1968,"15",0.000432,0.000774,0.000605,62.8383889493689,40.8156820970186,62.8383889493689,40.8156820970186
1969,"15",0.000383,0.000914,0.000651,62.7502351370466,41.0028686844392,62.7502351370466,41.0028686844392
1970,"15",0.000374,0.000822,0.000601,62.7586927320216,40.9177063975974,62.7586927320216,40.9177063975974
1971,"15",0.000385,0.000771,0.000582,62.819917055636,40.8745822656607,62.819917055636,40.8745822656607
1972,"15",0.000449,0.000791,0.000623,63.0059333958316,40.9211197494212,63.0059333958316,40.9211197494212
1973,"15",0.000362,0.000847,0.000609,62.8227915066563,41.0104503658617,62.8227915066563,41.0104503658617
1974,"15",0.00037,7e-04,0.000539,62.87688708721,40.8407578958092,62.87688708721,40.8407578958092
1975,"15",0.000359,0.000705,0.000536,62.8789432568011,40.8688032531342,62.8789432568011,40.8688032531342
1976,"15",0.000307,0.000679,0.000498,62.7547054026412,40.8521544674368,62.7547054026412,40.8521544674368
1977,"15",0.000285,0.000639,0.000466,62.7125836220638,40.8123656838118,62.7125836220638,40.8123656838118
1978,"15",0.000294,0.000616,0.000458,62.775910995875,40.7966360825239,62.775910995875,40.7966360825239
1979,"15",0.00032,0.000607,0.000466,62.8928890110712,40.802845799606,62.8928890110712,40.802845799606
1980,"15",0.000337,0.000695,0.000519,62.976887732371,40.9591567436675,62.976887732371,40.9591567436675
1981,"15",0.00023,0.000612,0.000425,62.627120897683,40.8529050701712,62.627120897683,40.8529050701712
1982,"15",0.000296,0.000594,0.000448,62.911637829825,40.8439799965776,62.911637829825,40.8439799965776
1983,"15",0.000264,0.000589,0.00043,62.8294642653884,40.8564547504227,62.8294642653884,40.8564547504227
1984,"15",0.000293,0.00058,0.000439,62.9659245580003,40.8619845598678,62.9659245580003,40.8619845598678
1985,"15",0.000248,0.000488,0.00037,62.8314174818893,40.7101997517366,62.8314174818893,40.7101997517366
1986,"15",0.00023,0.000454,0.000345,62.7883048313887,40.6589094334809,62.7883048313887,40.6589094334809
1987,"15",0.000172,0.000445,0.000311,62.5299567860201,40.659814407162,62.5299567860201,40.659814407162
1988,"15",0.000228,0.000458,0.000346,62.8440447249023,40.7095371986661,62.8440447249023,40.7095371986661
1989,"15",0.000198,0.000474,0.000339,62.7352029133835,40.7648032258031,62.7352029133835,40.7648032258031
1990,"15",0.000245,0.000561,0.000406,62.9804308799749,40.9542446991869,62.9804308799749,40.9542446991869
1991,"15",0.000198,0.000445,0.000324,62.7996764868658,40.7435259653866,62.7996764868658,40.7435259653866
1992,"15",0.000237,0.000509,0.000376,63.0117063840476,40.898827589327,63.0117063840476,40.898827589327
1993,"15",0.000175,0.000486,0.000334,62.7406690035771,40.8735160862331,62.7406690035771,40.8735160862331
1994,"15",0.000208,0.000419,0.000316,62.9456578960961,40.7461062718109,62.9456578960961,40.7461062718109
1995,"15",0.000211,0.000426,0.000321,62.992214736612,40.7836025877143,62.992214736612,40.7836025877143
1996,"15",0.000238,0.000466,0.000355,63.1448640635485,40.8942767651267,63.1448640635485,40.8942767651267
1997,"15",0.000166,0.000413,0.000292,62.8168179649747,40.7944666135183,62.8168179649747,40.7944666135183
1998,"15",0.000194,0.000424,0.000312,63.0049251224227,40.8416803653453,63.0049251224227,40.8416803653453
1999,"15",0.000206,0.000442,0.000327,63.0971799188901,40.9041846817472,63.0971799188901,40.9041846817472
2000,"15",0.00018,0.000398,0.000291,62.9944973877318,40.8202546945101,62.9944973877318,40.8202546945101
2001,"15",0.000196,0.000394,0.000298,63.1118919828133,40.8310814880798,63.1118919828133,40.8310814880798
2002,"15",0.000153,0.000408,0.000284,62.8964520317164,40.8869256427421,62.8964520317164,40.8869256427421
2003,"15",0.000154,0.00027,0.000214,62.9352034994787,40.4950083168925,62.9352034994787,40.4950083168925
2004,"15",0.00013,0.000291,0.000213,62.7980221342618,40.5908375146218,62.7980221342618,40.5908375146218
1950,"16",0.000947,0.001231,0.00109,68.6123510790667,29.4933221113967,68.6123510790667,29.4933221113967
1951,"16",0.00097,0.001211,0.001091,68.6715338784443,29.4920665093353,68.6715338784443,29.4920665093353
1952,"16",0.000772,0.001178,0.000976,68.4784081780378,29.4795629105636,68.4784081780378,29.4795629105636
1953,"16",0.000675,0.001052,0.000865,68.3793221399518,29.3815627202197,68.3793221399518,29.3815627202197
1954,"16",0.000628,0.001064,0.000847,68.3423354366136,29.4080297773936,68.3423354366136,29.4080297773936
1955,"16",0.000524,0.001167,0.000849,68.1964727755327,29.5155555203485,68.1964727755327,29.5155555203485
1956,"16",0.000501,0.001067,0.000786,68.1867730133627,29.4410949199337,68.1867730133627,29.4410949199337
1957,"16",0.000564,0.001066,0.000815,68.340406984842,29.4552820539276,68.340406984842,29.4552820539276
1958,"16",0.000548,0.001042,0.000795,68.3468138413582,29.4476354520851,68.3468138413582,29.4476354520851
1959,"16",0.000551,0.000996,0.000774,68.3874591846293,29.4176102679263,68.3874591846293,29.4176102679263
1960,"16",0.000417,0.001126,0.000775,68.1439964183413,29.5554145996113,68.1439964183413,29.5554145996113
1961,"16",0.000438,0.001135,0.000791,68.2283149279852,29.5785005013971,68.2283149279852,29.5785005013971
1962,"16",0.000447,0.001013,0.000734,68.2838404332885,29.4799088563003,68.2838404332885,29.4799088563003
1963,"16",0.000506,0.001151,0.000833,68.4430043290286,29.6227485413434,68.4430043290286,29.6227485413434
1964,"16",0.00036,0.00109,0.000731,68.1377575122575,29.5834198884147,68.1377575122575,29.5834198884147
