"Year","Age","Female","Male","Total"
1970,"49",0.3475,0.6516,0.004912
1970,"50",0.3868,0.7143,0.005417
1970,"51",0.4216,0.7819,0.005915
1970,"52",0.464,0.8392,0.006408
1970,"53",0.481,0.9499,0.007031
1970,"54",0.5378,1.0584,0.007847
1970,"55",0.5468,1.1677,0.008417
1970,"56",0.6459,1.2505,0.009336
1970,"57",0.7115,1.3983,0.010389
1970,"58",0.7417,1.5465,0.011261
1970,"59",0.8334,1.6435,0.012202
1970,"60",0.9342,1.8513,0.013701
1970,"61",0.9863,2.0285,0.01479
1970,"62",1.1145,2.2758,0.016603
1970,"63",1.207,2.3959,0.01763
1970,"64",1.3956,2.7566,0.020279
1970,"65",1.4662,2.8673,0.021097
1970,"66",1.6408,3.2334,0.023642
1970,"67",1.8629,3.5487,0.026223
1970,"68",2.058,3.8526,0.028617
1970,"69",2.2797,4.1074,0.030893
1970,"70",2.655,4.5715,0.034853
1970,"71",3.0527,5.1854,0.039503
1970,"72",3.5426,5.8007,0.044702
1970,"73",3.9945,6.2234,0.048885
1970,"74",4.3745,6.7542,0.053056
1970,"75",5.0714,7.426,0.059823
1970,"76",5.6173,8.0518,0.065644
1970,"77",6.3558,8.7048,0.072761
1970,"78",7.0982,9.3862,0.079919
1970,"79",7.8016,10.0914,0.086867
1970,"80",8.8406,11.3495,0.097867
1970,"81",9.7711,12.5261,0.108067
1970,"82",11.1537,13.669,0.120956
1970,"83",12.0099,14.8021,0.130566
1970,"84",13.5837,15.9256,0.144623
1970,"85",14.8471,18.2558,0.161225
1970,"86",16.5872,19.0191,0.174963
1970,"87",18.0531,21.2053,0.19228
1970,"88",19.6892,23.1037,0.20956
1970,"89",20.5514,23.9335,0.218039
1970,"90",24.4444,28.3782,0.258764
1970,"100",52.6718,57.2944,0.538947
1970,"101",52.1295,69.3642,0.560526
1970,"102",55.4455,64.7059,0.577778
1970,"103",35.2941,87.0968,0.481928
1970,"104",64.2857,26.087,0.560748
1970,"105",42.8571,0,0.27907
1970,"106",66.6667,60,0.642857
1970,"107",105.8824,0,0.9
1970,"108",600,NA,6
1970,"109",300,NA,3
1970,"110+",NA,NA,NA
1971,"0",2.6155,3.2664,0.029501
1971,"1",0.1442,0.1555,0.0015
1971,"2",0.083,0.1048,0.000942
1971,"3",0.0579,0.0708,0.000645
1971,"4",0.0525,0.0615,0.000571
1971,"5",0.0379,0.0594,0.000489
1971,"6",0.0429,0.0463,0.000446
1971,"7",0.0335,0.0488,0.000413
1971,"8",0.0296,0.0462,0.000381
1971,"9",0.024,0.04,0.000322
1971,"10",0.0245,0.0404,0.000327
1971,"11",0.0248,0.0409,0.000331
1971,"12",0.0287,0.0428,0.000359
1971,"13",0.0251,0.0572,0.000416
1971,"14",0.0311,0.0711,0.000515
1971,"15",0.0385,0.0771,0.000582
1971,"16",0.0355,0.097,0.000666
1971,"17",0.0419,0.1209,0.000818
1971,"18",0.0492,0.1267,0.000883
1971,"19",0.0409,0.1238,0.000832
1971,"20",0.047,0.1206,0.000847
1971,"21",0.0509,0.1278,0.000897
1971,"22",0.0472,0.1247,0.000859
1971,"23",0.0572,0.1118,0.000843
1971,"24",0.0535,0.1259,0.000894
1971,"25",0.0581,0.1251,0.000913
1971,"26",0.0634,0.1165,0.000896
1971,"27",0.0585,0.1057,0.000817
1971,"28",0.0623,0.131,0.00096
1971,"29",0.0692,0.1306,0.000993
1971,"30",0.0668,0.1237,0.000948
1971,"31",0.0674,0.1284,0.000974
1971,"32",0.0828,0.133,0.001074
1971,"33",0.0835,0.1504,0.001163
1971,"34",0.0865,0.1443,0.001148
1971,"35",0.1012,0.1653,0.001325
1971,"36",0.1063,0.1806,0.001428
1971,"37",0.1238,0.2078,0.00165
1971,"38",0.132,0.2423,0.001861
1971,"39",0.1415,0.2461,0.001928
1971,"40",0.1496,0.2643,0.00206
1971,"41",0.1549,0.3031,0.002277
1971,"42",0.1608,0.3211,0.002393
1971,"43",0.1869,0.3816,0.002823
1971,"44",0.2059,0.4059,0.003038
1971,"45",0.2324,0.473,0.003496
1971,"46",0.25,0.512,0.003771
1971,"47",0.2769,0.5261,0.003971
1971,"48",0.308,0.6005,0.004475
1971,"49",0.3351,0.6462,0.004821
1971,"50",0.3837,0.722,0.005434
1971,"51",0.4135,0.7915,0.005921
1971,"52",0.4504,0.8819,0.006535
1971,"53",0.4575,0.9029,0.00667
1971,"54",0.5351,1.0604,0.007835
1971,"55",0.5733,1.1278,0.008357
1971,"56",0.623,1.2619,0.009257
1971,"57",0.6512,1.3724,0.009935
1971,"58",0.7355,1.5118,0.011044
1971,"59",0.8189,1.6811,0.012293
1971,"60",0.9064,1.7776,0.013209
1971,"61",0.9535,1.9851,0.014417
1971,"62",1.0867,2.2006,0.016107
1971,"63",1.2308,2.4804,0.01815
1971,"64",1.3184,2.6516,0.019384
1971,"65",1.4397,2.9257,0.021259
1971,"66",1.611,3.1168,0.022977
1971,"67",1.7635,3.472,0.025335
1971,"68",1.9943,3.7424,0.027753
1971,"69",2.2665,3.9902,0.030324
1971,"70",2.4077,4.3865,0.032772
1971,"71",2.8083,4.8447,0.03682
1971,"72",3.3264,5.5594,0.042553
1971,"73",3.8276,6.2046,0.047928
1971,"74",4.336,6.8617,0.053362
1971,"75",4.7856,7.1359,0.05693
1971,"76",5.4186,8.012,0.064082
1971,"77",6.228,8.6281,0.071488
1971,"78",6.8503,9.6431,0.079297
1971,"79",7.799,10.1913,0.087196
1971,"80",8.7139,11.4535,0.097354
1971,"81",9.7411,12.6927,0.108354
1971,"82",10.8966,13.5263,0.118681
1971,"83",12.2164,15.1993,0.13315
1971,"84",13.4893,16.3561,0.145452
1971,"85",14.8941,17.9194,0.160072
1971,"86",16.3553,19.3377,0.174511
1971,"87",17.9272,21.4164,0.192093
1971,"88",19.3956,23.31,0.208204
1971,"89",22.3136,25.3321,0.234109
1971,"90",23.155,26.2971,0.24296
1971,"100",48.2498,54.227,0.499185
1971,"101",57.8538,51.4286,0.56272
1971,"102",57.2308,70.5882,0.604215
1971,"103",69.3642,117.8571,0.812227
1971,"104",66,69.2308,0.666667
1971,"105",93.3333,42.8571,0.813559
1971,"106",46.1538,0,0.272727
1971,"107",133.3333,85.7143,1.125
1971,"108",0,600,0.857143
1971,"109",NA,NA,NA
1971,"110+",NA,NA,NA
1972,"0",2.4235,3.0634,0.027526
1972,"1",0.1351,0.1421,0.001387
1972,"2",0.0689,0.0929,0.000812
1972,"3",0.0513,0.0668,0.000593
1972,"4",0.0451,0.0626,0.000541
1972,"5",0.0341,0.0527,0.000437
1972,"6",0.0345,0.0539,0.000445
1972,"7",0.0379,0.042,4e-04
1972,"8",0.0284,0.0475,0.000382
1972,"9",0.0258,0.0419,0.00034
1972,"10",0.0279,0.0374,0.000328
1972,"11",0.0279,0.0414,0.000349
1972,"12",0.03,0.0393,0.000348
1972,"13",0.026,0.0493,0.00038
1972,"14",0.0349,0.0647,0.000502
1972,"15",0.0449,0.0791,0.000623
1972,"16",0.0401,0.1042,0.000727
1972,"17",0.036,0.1144,0.000756
1972,"18",0.0532,0.1363,0.00095
1972,"19",0.043,0.1302,0.000869
1972,"20",0.0489,0.1215,0.000859
1972,"21",0.0535,0.1334,0.000943
1972,"22",0.0508,0.128,0.000896
1972,"23",0.0475,0.1138,0.000805
1972,"24",0.0522,0.1258,0.000887
1972,"25",0.0511,0.115,0.000827
1972,"26",0.0571,0.1157,0.000861
1972,"27",0.0655,0.1199,0.000924
1972,"28",0.0611,0.1307,0.000954
1972,"29",0.0701,0.1166,0.000929
1972,"30",0.0707,0.1263,0.00098
1972,"31",0.0678,0.134,0.001004
1972,"32",0.0779,0.1387,0.001078
1972,"33",0.0859,0.1537,0.001192
1972,"34",0.0924,0.16,0.001256
1972,"35",0.1047,0.1616,0.001326
1972,"36",0.1,0.1847,0.001415
1972,"37",0.1073,0.2016,0.001535
1972,"38",0.1145,0.2179,0.001652
1972,"39",0.1452,0.2567,0.001999
1972,"40",0.1575,0.2678,0.002116
1972,"41",0.1578,0.294,0.002247
1972,"42",0.1829,0.3082,0.002444
1972,"43",0.1906,0.3558,0.002715
1972,"44",0.2007,0.4106,0.003036
1972,"45",0.2372,0.4229,0.00328
1972,"46",0.2364,0.5266,0.003777
1972,"47",0.2865,0.5746,0.004261
1972,"48",0.3034,0.6073,0.004498
1972,"49",0.3599,0.6636,0.005045
1972,"50",0.377,0.7142,0.005361
1972,"51",0.4165,0.8237,0.006084
1972,"52",0.4491,0.8578,0.006418
1972,"53",0.4982,0.9663,0.007181
1972,"54",0.5205,1.0436,0.007662
1972,"55",0.5233,1.15,0.00819
1972,"56",0.6385,1.2513,0.009278
1972,"57",0.666,1.3462,0.009874
1972,"58",0.7393,1.4791,0.010892
1972,"59",0.7882,1.7051,0.012223
1972,"60",0.8968,1.8386,0.013433
1972,"61",0.9354,1.9467,0.014143
1972,"62",1.0735,2.2051,0.016063
1972,"63",1.1408,2.3431,0.01703
1972,"64",1.3543,2.6842,0.019719
1972,"65",1.4575,2.8919,0.021201
1972,"66",1.594,3.1685,0.023153
1972,"67",1.7635,3.4385,0.025209
1972,"68",1.9558,3.7838,0.027719
1972,"69",2.1557,4.1781,0.030505
1972,"70",2.4665,4.4031,0.03318
1972,"71",2.778,4.6889,0.036079
1972,"72",3.1256,5.3936,0.040859
1972,"73",3.6363,6.1175,0.046543
1972,"74",4.3288,6.8145,0.053244
1972,"75",4.8013,7.3985,0.058155
1972,"76",5.3042,7.8244,0.062627
1972,"77",5.9488,8.7154,0.069873
1972,"78",6.816,9.4792,0.078211
1972,"79",7.5953,10.0665,0.085346
1972,"80",8.2507,11.084,0.093043
1972,"81",9.4027,11.9857,0.103493
1972,"82",10.5023,13.3963,0.115568
1972,"83",11.6616,14.5062,0.126935
1972,"84",13.0203,16.0808,0.14127
1972,"85",14.5007,17.5714,0.156104
1972,"86",15.7966,18.676,0.168364
1972,"87",17.2926,20.2699,0.183672
1972,"88",19.3195,21.8312,0.202223
1972,"89",20.7633,24.5302,0.221067
1972,"90",22.6564,27.162,0.242632
1972,"100",46.9609,60.8205,0.509383
1972,"101",44.79,40.2701,0.435675
1972,"102",76.8802,42.1053,0.684989
1972,"103",38.1503,42.8571,0.393013
1972,"104",68.1818,18.75,0.55
1972,"105",57.6923,80,0.626866
1972,"106",48,85.7143,0.5625
1972,"107",600,0,0.857143
1972,"108",0,0,0
1972,"109",150,NA,1.5
1972,"110+",NA,NA,NA
1973,"0",2.342,2.9347,0.026466
1973,"1",0.1236,0.1178,0.001206
1973,"2",0.0686,0.0806,0.000748
1973,"3",0.0576,0.0639,0.000609
1973,"4",0.0467,0.0526,0.000497
1973,"5",0.04,0.056,0.000482
1973,"6",0.0327,0.0512,0.000422
1973,"7",0.0286,0.0429,0.000359
1973,"8",0.0269,0.0434,0.000354
1973,"9",0.0268,0.0437,0.000355
1973,"10",0.0289,0.0424,0.000358
1973,"11",0.0237,0.0432,0.000337
1973,"12",0.0296,0.0422,0.000361
1973,"13",0.0263,0.05,0.000385
1973,"14",0.0335,0.0635,0.000489
1973,"15",0.0362,0.0847,0.000609
1973,"16",0.0379,0.0939,0.000664
1973,"17",0.0439,0.1161,0.000805
1973,"18",0.0441,0.1298,0.000874
1973,"19",0.043,0.1324,0.00088
1973,"20",0.0478,0.1036,0.000759
1973,"21",0.0513,0.1143,0.000833
1973,"22",0.0483,0.1154,0.000825
1973,"23",0.0528,0.1296,0.000914
1973,"24",0.0523,0.1188,0.000854
1973,"25",0.0561,0.1205,0.00088
1973,"26",0.0541,0.1181,0.000859
1973,"27",0.0514,0.1182,0.000845
1973,"28",0.0455,0.1148,0.000797
1973,"29",0.0707,0.1311,0.001005
1973,"30",0.07,0.1258,0.000974
1973,"31",0.0717,0.1376,0.001041
1973,"32",0.0761,0.1204,0.000979
1973,"33",0.0861,0.1415,0.001133
1973,"34",0.0845,0.1448,0.00114
1973,"35",0.0919,0.1637,0.001271
1973,"36",0.0973,0.1803,0.001379
1973,"37",0.1065,0.1888,0.001468
1973,"38",0.122,0.2139,0.001671
1973,"39",0.1335,0.2385,0.00185
1973,"40",0.1483,0.2718,0.002089
1973,"41",0.1527,0.295,0.002225
1973,"42",0.1653,0.3087,0.002358
1973,"43",0.1929,0.3484,0.002692
1973,"44",0.1984,0.3941,0.002942
1973,"45",0.2388,0.446,0.003403
1973,"46",0.246,0.4956,0.003679
1973,"47",0.2755,0.5603,0.00414
1973,"48",0.3107,0.6085,0.004549
1973,"49",0.3465,0.6508,0.004929
1973,"50",0.3533,0.6944,0.005155
1973,"51",0.4094,0.7909,0.005891
1973,"52",0.4349,0.8913,0.006496
1973,"53",0.4756,0.9496,0.006987
1973,"54",0.4998,1.081,0.007723
1973,"55",0.5701,1.1383,0.008364
1973,"56",0.5951,1.2266,0.008923
1973,"57",0.6774,1.3567,0.009971
1973,"58",0.7169,1.4801,0.010763
1973,"59",0.7909,1.6582,0.011996
1973,"60",0.908,1.7816,0.013197
1973,"61",0.941,2.0152,0.014477
1973,"62",1.0314,2.1971,0.015803
1973,"63",1.188,2.459,0.017826
1973,"64",1.2797,2.6122,0.018986
1973,"65",1.4596,2.9129,0.021293
1973,"66",1.544,3.2283,0.023151
1973,"67",1.8145,3.474,0.025676
1973,"68",1.9697,3.8634,0.028173
1973,"69",2.2185,4.2655,0.031221
1973,"70",2.557,4.6118,0.034553
1973,"71",2.8174,4.9032,0.037225
1973,"72",3.051,5.3742,0.040454
1973,"73",3.6229,5.9995,0.046138
1973,"74",4.313,6.839,0.053344
1973,"75",4.9115,7.5846,0.059665
1973,"76",5.7208,8.2869,0.067078
1973,"77",6.1629,9.0381,0.072376
1973,"78",7.1339,9.7834,0.081102
1973,"79",7.9866,10.8547,0.090488
1973,"80",8.8897,11.9515,0.100103
1973,"81",9.7927,12.8578,0.109121
1973,"82",10.9289,14.3004,0.121407
1973,"83",12.6779,15.7263,0.137676
1973,"84",13.8322,17.0577,0.149802
1973,"85",15.2252,18.8009,0.164912
1973,"86",17.1291,20.6245,0.18366
1973,"87",18.8839,22.4491,0.201461
1973,"88",20.6141,24.2434,0.218961
1973,"89",23.0681,26.7666,0.243692
1973,"90",25.0358,28.7317,0.263231
1973,"100",44.7204,49.1018,0.459382
1973,"101",48.3117,92.0004,0.595726
1973,"102",55.8904,99.6591,0.663343
1973,"103",54.8223,61.0169,0.5625
1973,"104",85.7143,81.0811,0.844444
1973,"105",58.5366,0,0.387097
1973,"106",48.6486,200,0.697674
1973,"107",46.1538,300,0.8
1973,"108",NA,300,3
1973,"109",0,NA,0
1973,"110+",600,NA,6
1974,"0",2.0588,2.5965,0.023349
1974,"1",0.0997,0.1127,0.001064
1974,"2",0.0586,0.0635,0.000611
1974,"3",0.0453,0.0527,0.000491
1974,"4",0.0348,0.0473,0.000412
1974,"5",0.0304,0.0443,0.000376
1974,"6",0.0333,0.0394,0.000365
1974,"7",0.029,0.0451,0.000373
1974,"8",0.0218,0.0422,0.000322
1974,"9",0.0232,0.0391,0.000313
1974,"10",0.0204,0.0329,0.000268
1974,"11",0.0248,0.0354,0.000302
1974,"12",0.0251,0.0414,0.000334
1974,"13",0.0224,0.0457,0.000344
1974,"14",0.0263,0.0539,0.000405
1974,"15",0.037,0.07,0.000539
1974,"16",0.0367,0.0907,0.000642
1974,"17",0.0355,0.0987,0.000676
1974,"18",0.0413,0.1162,0.000792
1974,"19",0.0391,0.1201,0.000799
1974,"20",0.0416,0.0981,7e-04
1974,"21",0.0373,0.1115,0.000746
1974,"22",0.0435,0.1074,0.000759
1974,"23",0.0435,0.1013,0.000729
1974,"24",0.0445,0.1038,0.000743
1974,"25",0.043,0.1052,0.00074
1974,"26",0.0479,0.107,0.000773
1974,"27",0.0513,0.1005,0.000757
1974,"28",0.0509,0.1046,0.000775
1974,"29",0.0544,0.1058,0.000798
1974,"30",0.0568,0.1129,0.000844
1974,"31",0.0698,0.1211,0.00095
1974,"32",0.0633,0.1354,0.000987
1974,"33",0.0753,0.1331,0.001038
1974,"34",0.0842,0.1499,0.001165
1974,"35",0.0855,0.1644,0.001243
1974,"36",0.0966,0.1768,0.00136
1974,"37",0.1051,0.1751,0.001394
1974,"38",0.1148,0.1962,0.001547
1974,"39",0.1148,0.2174,0.001651
1974,"40",0.1376,0.2515,0.001934
1974,"41",0.1539,0.284,0.002177
1974,"42",0.1524,0.2939,0.002218
1974,"43",0.1828,0.3477,0.002637
1974,"44",0.193,0.3907,0.0029
1974,"45",0.2121,0.4375,0.003224
1974,"46",0.2578,0.5119,0.003821
1974,"47",0.268,0.5593,0.004101
1974,"48",0.2935,0.5979,0.004413
1974,"49",0.3252,0.6823,0.004979
1974,"50",0.356,0.7248,0.005332
1974,"51",0.3769,0.7852,0.005708
1974,"52",0.426,0.8885,0.006435
1974,"53",0.4455,0.9569,0.006856
1974,"54",0.485,1.0624,0.007562
1974,"55",0.562,1.1116,0.008191
1974,"56",0.5975,1.2433,0.008994
1974,"57",0.6299,1.3326,0.009597
1974,"58",0.7045,1.4942,0.01075
1974,"59",0.7603,1.6109,0.011593
1974,"60",0.86,1.825,0.013128
1974,"61",0.9064,1.9673,0.01404
1974,"62",1.0245,2.1426,0.015489
1974,"63",1.1313,2.294,0.016753
1974,"64",1.2072,2.6285,0.018677
1974,"65",1.3829,2.8854,0.020755
1974,"66",1.5866,3.1815,0.023153
1974,"67",1.7658,3.4018,0.02508
1974,"68",1.8778,3.6732,0.026844
1974,"69",2.0987,4.1404,0.030025
1974,"70",2.4117,4.4558,0.033031
1974,"71",2.7139,4.9123,0.03663
1974,"72",3.065,5.3953,0.040616
1974,"73",3.3357,5.7113,0.043359
1974,"74",3.8675,6.353,0.048875
1974,"75",4.5476,7.3836,0.056762
1974,"76",5.3174,8.2204,0.064454
1974,"77",6.0217,8.9056,0.071127
1974,"78",6.5298,9.1781,0.075025
1974,"79",7.5193,10.2125,0.084932
1974,"80",8.328,11.4486,0.094374
1974,"81",9.4004,12.1613,0.103925
1974,"82",10.3936,13.6107,0.115449
1974,"83",11.5836,15.0543,0.128046
1974,"84",13.1106,16.5425,0.143121
1974,"85",14.249,18.045,0.155707
1974,"86",16.435,19.5089,0.174975
1974,"87",17.4035,21.4146,0.187929
1974,"88",19.5173,22.6825,0.206116
1974,"89",21.7139,25.8766,0.231501
1974,"90",23.8736,27.8326,0.252335
1974,"100",47.556,44.1826,0.465644
1974,"101",59.8213,58.7413,0.595401
1974,"102",75,73.433,0.746767
1974,"103",29.8507,54.1614,0.351028
1974,"104",57.1429,35.2941,0.525
1974,"105",54.5455,100,0.677419
1974,"106",50,37.5,0.45
1974,"107",81.8182,0,0.72
1974,"108",240,NA,2.4
1974,"109",NA,NA,NA
1974,"110+",NA,NA,NA
1975,"0",1.8484,2.3168,0.02089
1975,"1",0.0879,0.1032,0.000957
1975,"2",0.0543,0.0668,0.000607
1975,"3",0.0407,0.0556,0.000483
1975,"4",0.0381,0.0512,0.000448
1975,"5",0.0307,0.0418,0.000364
1975,"6",0.0331,0.0481,0.000408
1975,"7",0.026,0.0342,0.000302
1975,"8",0.022,0.044,0.000333
1975,"9",0.0187,0.0393,0.000292
1975,"10",0.0216,0.0342,0.00028
1975,"11",0.0263,0.0308,0.000286
1975,"12",0.0247,0.0415,0.000333
1975,"13",0.0253,0.0414,0.000335
1975,"14",0.03,0.0599,0.000453
1975,"15",0.0359,0.0705,0.000536
1975,"16",0.0402,0.089,0.000651
1975,"17",0.0397,0.0972,0.000689
1975,"18",0.0443,0.1238,0.000846
1975,"19",0.0459,0.1176,0.000822
1975,"20",0.0446,0.1214,0.000832
1975,"21",0.0445,0.1179,0.000813
1975,"22",0.0378,0.1197,0.000789
1975,"23",0.0395,0.1182,0.000793
1975,"24",0.0456,0.1017,0.00074
1975,"25",0.0471,0.1028,0.00075
1975,"26",0.0484,0.1013,0.000747
1975,"27",0.0479,0.1054,0.000765
1975,"28",0.0556,0.1074,0.000813
1975,"29",0.0513,0.109,0.000799
1975,"30",0.057,0.1171,0.000867
1975,"31",0.059,0.1212,0.000897
1975,"32",0.0633,0.1269,0.000946
1975,"33",0.0732,0.127,0.000997
1975,"34",0.081,0.1341,0.001072
1975,"35",0.0813,0.1573,0.001187
1975,"36",0.1008,0.1707,0.001351
1975,"37",0.0992,0.1886,0.001431
1975,"38",0.1103,0.1971,0.001528
1975,"39",0.1167,0.2173,0.00166
1975,"40",0.129,0.2408,0.001838
1975,"41",0.1628,0.2837,0.002221
1975,"42",0.1603,0.3168,0.00237
1975,"43",0.1845,0.3516,0.002664
1975,"44",0.1883,0.3946,0.002895
1975,"45",0.2093,0.4266,0.003157
1975,"46",0.2303,0.4873,0.003559
1975,"47",0.2618,0.5615,0.004083
1975,"48",0.2902,0.6064,0.004442
1975,"49",0.3097,0.6798,0.004892
1975,"50",0.3539,0.7622,0.00551
1975,"51",0.3889,0.8305,0.006007
1975,"52",0.4161,0.8907,0.006409
1975,"53",0.4555,0.9772,0.007003
1975,"54",0.5123,1.0576,0.007677
1975,"55",0.5251,1.1638,0.008243
1975,"56",0.5973,1.3203,0.009347
1975,"57",0.6444,1.4135,0.01003
1975,"58",0.7143,1.483,0.010738
1975,"59",0.7759,1.6803,0.011986
1975,"60",0.8412,1.8338,0.013048
1975,"61",0.9148,2.0192,0.014303
1975,"62",1.0286,2.2283,0.015881
1975,"63",1.1401,2.4332,0.017428
1975,"64",1.2438,2.71,0.019248
1975,"65",1.3923,2.9491,0.021101
1975,"66",1.5632,3.2207,0.023207
1975,"67",1.7764,3.6812,0.026385
1975,"68",1.9247,3.8597,0.027932
1975,"69",2.1722,4.335,0.03133
1975,"70",2.4745,4.6434,0.034225
1975,"71",2.7281,5.1585,0.037741
1975,"72",3.1632,5.604,0.04202
1975,"73",3.5342,6.0485,0.045919
1975,"74",3.8951,6.6298,0.05026
1975,"75",4.5136,7.4442,0.056943
1975,"76",5.5075,8.3418,0.066155
1975,"77",6.2407,9.3342,0.074219
1975,"78",6.8579,10.2939,0.08135
1975,"79",7.7361,10.9073,0.088775
1975,"80",8.619,12.2033,0.098554
1975,"81",9.5352,13.1797,0.108034
1975,"82",10.8683,14.2392,0.120547
1975,"83",12.1101,15.7644,0.133888
1975,"84",13.5061,16.9747,0.146979
1975,"85",14.9736,18.5318,0.161925
1975,"86",16.734,19.7771,0.177685
1975,"87",18.2444,22.0491,0.195304
1975,"88",19.9801,23.816,0.21277
1975,"89",22.5625,25.5556,0.23576
1975,"90",24.3195,28.01,0.25559
1975,"100",46.8003,56.5732,0.497989
1975,"101",52.2505,81.0305,0.601049
1975,"102",70.0968,64.7482,0.687654
1975,"103",71.5596,89.9045,0.751686
1975,"104",60,50.8618,0.579188
1975,"105",17.3913,46.1538,0.219512
1975,"106",64.2857,120,0.789474
1975,"107",0,0,0
1975,"108",60,0,0.461538
1975,"109",0,NA,0
1975,"110+",NA,NA,NA
1976,"0",1.7016,2.1332,0.019235
1976,"1",0.0861,0.0985,0.000925
1976,"2",0.0542,0.0579,0.000561
1976,"3",0.0393,0.0498,0.000447
1976,"4",0.0311,0.0487,0.000402
1976,"5",0.0302,0.0411,0.000358
1976,"6",0.0281,0.0408,0.000346
1976,"7",0.0293,0.0362,0.000329
1976,"8",0.0272,0.0418,0.000347
1976,"9",0.0182,0.0344,0.000265
1976,"10",0.0234,0.0349,0.000293
1976,"11",0.0237,0.0389,0.000315
1976,"12",0.0251,0.0391,0.000323
1976,"13",0.0263,0.0431,0.000349
1976,"14",0.0255,0.0517,0.000389
1976,"15",0.0307,0.0679,0.000498
1976,"16",0.0324,0.0884,0.00061
1976,"17",0.0377,0.1021,0.000705
1976,"18",0.0394,0.1101,0.000753
1976,"19",0.0492,0.1129,0.000814
1976,"20",0.0441,0.1089,0.000768
1976,"21",0.0448,0.1152,0.000802
1976,"22",0.0434,0.1183,0.000809
1976,"23",0.0407,0.0986,0.000697
1976,"24",0.0491,0.1013,0.000754
1976,"25",0.0482,0.1004,0.000746
1976,"26",0.0424,0.0949,0.000687
1976,"27",0.0496,0.1025,0.000759
1976,"28",0.0508,0.1001,0.000753
1976,"29",0.0571,0.1039,0.000803
1976,"30",0.0578,0.122,0.000896
1976,"31",0.0529,0.1201,0.000862
1976,"32",0.0691,0.1234,0.000959
1976,"33",0.075,0.1321,0.001031
1976,"34",0.0726,0.1426,0.00107
1976,"35",0.0841,0.137,0.001102
1976,"36",0.098,0.1642,0.001306
1976,"37",0.0994,0.1773,0.001377
1976,"38",0.1175,0.2007,0.001584
1976,"39",0.113,0.2169,0.001639
1976,"40",0.1198,0.2548,0.001859
1976,"41",0.1398,0.2578,0.001976
1976,"42",0.1551,0.3183,0.002351
1976,"43",0.1772,0.3429,0.002584
1976,"44",0.1895,0.4042,0.002946
1976,"45",0.2069,0.4061,0.003045
1976,"46",0.2187,0.4914,0.003522
1976,"47",0.2575,0.5468,0.003988
1976,"48",0.2915,0.6226,0.004531
1976,"49",0.3233,0.6657,0.004898
1976,"50",0.3537,0.7509,0.00546
1976,"51",0.3837,0.8336,0.006005
1976,"52",0.4104,0.9298,0.00659
1976,"53",0.4439,0.9691,0.006921
1976,"54",0.4827,1.0633,0.007544
1976,"55",0.5263,1.1655,0.008249
1976,"56",0.5905,1.3177,0.009301
1976,"57",0.6291,1.4033,0.009892
1976,"58",0.6956,1.4553,0.010487
1976,"59",0.724,1.6428,0.011522
1976,"60",0.8469,1.8438,0.013108
1976,"61",0.9096,1.9829,0.014084
1976,"62",1.0103,2.1657,0.015466
1976,"63",1.1262,2.3835,0.017089
1976,"64",1.2001,2.6149,0.018548
1976,"65",1.3517,2.906,0.020677
1976,"66",1.5446,3.192,0.022977
1976,"67",1.6812,3.4536,0.024835
1976,"68",1.9574,3.8346,0.027979
1976,"69",2.0903,4.1809,0.030178
1976,"70",2.337,4.6972,0.033719
1976,"71",2.6647,5.1354,0.037296
1976,"72",3.037,5.7292,0.041782
1976,"73",3.397,6.0733,0.045181
1976,"74",3.8273,6.5077,0.049349
1976,"75",4.3458,7.2473,0.055217
1976,"76",5.0392,7.9347,0.061834
1976,"77",5.94,8.9962,0.071125
1976,"78",6.8099,9.7506,0.079129
1976,"79",7.7262,11.2066,0.08994
1976,"80",8.1645,11.6021,0.093478
1976,"81",9.4128,12.9731,0.106127
1976,"82",10.5489,14.11,0.117601
1976,"83",11.8478,15.2082,0.130041
1976,"84",13.0666,16.6847,0.143031
1976,"85",14.4715,18.2684,0.157463
1976,"86",16.4721,19.973,0.176434
1976,"87",17.6699,22.2661,0.191938
1976,"88",19.9956,23.7741,0.212383
1976,"89",21.7168,26.5811,0.233243
1976,"90",24.1459,28.0855,0.254459
1976,"100",48.5926,57.005,0.510931
1976,"101",61.1877,51.4359,0.584188
1976,"102",55.2902,55.0148,0.552197
1976,"103",68.362,73.9726,0.697627
1976,"104",53.0973,76.956,0.571889
1976,"105",64.8649,155.9454,0.805459
1976,"106",68.5714,150,0.769231
1976,"107",70.5882,120,0.818182
1976,"108",75,120,0.923077
1976,"109",400,NA,4
1976,"110+",NA,NA,NA
1977,"0",1.5549,2.0118,0.017897
1977,"1",0.0844,0.0917,0.000881
1977,"2",0.0465,0.0553,0.00051
1977,"3",0.0373,0.0494,0.000435
1977,"4",0.0297,0.0397,0.000348
1977,"5",0.0256,0.0375,0.000317
1977,"6",0.0278,0.0427,0.000354
1977,"7",0.0271,0.0407,0.000341
1977,"8",0.024,0.0344,0.000293
1977,"9",0.0211,0.037,0.000293
1977,"10",0.0204,0.032,0.000263
1977,"11",0.0216,0.0394,0.000307
1977,"12",0.0241,0.0346,0.000294
1977,"13",0.0227,0.0406,0.000318
1977,"14",0.0353,0.0514,0.000435
1977,"15",0.0285,0.0639,0.000466
1977,"16",0.0343,0.0865,0.00061
